over_num,balls_left_in_over,overs_left,wickets_left,score,striker_sr,non_striker_sr,best_bowler
7,0,12,9,60,66.66666666666666,100.0,M Kartik
8,-1,11,7,69,200.0,100.0,I Sharma
9,0,10,7,72,25.0,100.0,AB Agarkar
10,0,9,7,76,33.33333333333333,66.66666666666666,M Kartik
11,0,8,7,83,150.0,50.0,MC Henriques
12,0,7,7,87,20.0,100.0,M Kartik
13,0,6,7,94,100.0,133.33333333333331,AB Agarkar
14,0,5,7,100,100.0,100.0,I Sharma
15,0,4,7,110,200.0,133.33333333333331,M Kartik
16,-1,3,7,121,100.0,160.0,MC Henriques
17,5,2,7,125,400.0,0.0,SS Sarkar
0,0,19,10,5,100.0,0.0,CR Woakes
1,-1,18,9,7,25.0,0.0,Avesh Khan
2,0,17,8,11,0.0,0.0,CR Woakes
3,0,16,8,20,150.0,0.0,Avesh Khan
4,0,15,8,30,50.0,200.0,R Ashwin
5,0,14,8,33,50.0,50.0,TK Curran
6,0,13,8,43,50.0,225.0,R Ashwin
7,0,12,8,48,80.0,100.0,A Mishra
8,0,11,7,66,400.0,200.0,R Ashwin
9,0,10,7,71,66.66666666666666,100.0,A Mishra
10,0,9,7,81,200.0,100.0,R Ashwin
11,0,8,7,98,320.0,100.0,A Mishra
12,-1,7,7,117,233.33333333333334,175.0,MP Stoinis
13,0,6,6,124,125.0,100.0,TK Curran
14,0,5,6,136,100.0,225.0,MP Stoinis
15,0,4,4,143,100.0,0.0,Avesh Khan
16,0,3,4,150,66.66666666666666,166.66666666666669,TK Curran
17,0,2,4,155,100.0,66.66666666666666,Avesh Khan
18,-1,1,4,178,250.0,340.0,TK Curran
19,0,0,3,188,166.66666666666669,166.66666666666669,CR Woakes
0,0,19,10,9,166.66666666666669,133.33333333333331,DL Chahar
1,0,18,10,16,100.0,125.0,SM Curran
2,0,17,10,24,140.0,100.0,DL Chahar
3,0,16,10,41,300.0,250.0,SM Curran
4,0,15,10,58,166.66666666666669,400.0,SN Thakur
5,0,14,10,65,66.66666666666666,166.66666666666669,DL Chahar
6,0,13,10,70,75.0,100.0,RA Jadeja
7,0,12,10,75,75.0,100.0,MM Ali
8,0,11,10,86,133.33333333333331,233.33333333333334,RA Jadeja
9,0,10,10,99,200.0,250.0,MM Ali
10,0,9,10,113,225.0,250.0,SN Thakur
11,0,8,10,121,66.66666666666666,200.0,DJ Bravo
12,-1,7,10,136,66.66666666666666,300.0,MM Ali
13,0,6,9,139,50.0,100.0,DJ Bravo
14,0,5,9,151,200.0,200.0,DL Chahar
15,-1,4,9,158,25.0,166.66666666666669,DJ Bravo
16,-2,3,8,172,200.0,0.0,SN Thakur
17,0,2,8,182,133.33333333333331,200.0,DJ Bravo
18,2,1,7,190,133.33333333333331,400.0,SN Thakur
0,0,19,10,4,60.0,100.0,Arjun Tendulkar
1,0,18,10,12,140.0,100.0,JP Behrendorff
2,0,17,9,17,0.0,0.0,Arjun Tendulkar
3,0,16,9,23,100.0,100.0,JP Behrendorff
4,-2,15,9,33,100.0,100.0,RP Meredith
5,0,14,9,50,100.0,375.0,C Green
6,-1,13,8,55,0.0,66.66666666666666,PP Chawla
7,0,12,8,60,125.0,0.0,K Kartikeya
8,0,11,8,68,140.0,100.0,PP Chawla
9,0,10,8,84,275.0,250.0,K Kartikeya
10,0,9,8,91,200.0,33.33333333333333,RP Meredith
11,0,8,7,99,0.0,100.0,K Kartikeya
12,0,7,6,103,100.0,100.0,PP Chawla
13,0,6,6,113,225.0,50.0,K Kartikeya
14,0,5,6,130,320.0,100.0,PP Chawla
15,-1,4,6,137,100.0,66.66666666666666,JP Behrendorff
16,0,3,6,150,200.0,233.33333333333334,RP Meredith
17,0,2,6,172,300.0,433.3333333333333,C Green
18,0,1,5,191,0.0,400.0,RP Meredith
19,-1,0,4,207,325.0,0.0,JP Behrendorff
0,-1,19,10,2,25.0,0.0,Mohammed Shami
1,0,18,9,4,20.0,100.0,HH Pandya
2,0,17,9,6,20.0,100.0,Mohammed Shami
3,0,16,9,18,133.33333333333331,0.0,HH Pandya
4,0,15,9,26,140.0,100.0,Mohammed Shami
5,0,14,9,29,66.66666666666666,33.33333333333333,Rashid Khan
6,0,13,9,42,250.0,150.0,Noor Ahmad
7,0,12,7,45,100.0,0.0,Rashid Khan
8,0,11,7,53,140.0,100.0,Noor Ahmad
9,0,10,7,58,100.0,75.0,Rashid Khan
10,0,9,5,59,100.0,0.0,Noor Ahmad
11,0,8,5,75,300.0,100.0,Rashid Khan
12,0,7,4,90,366.66666666666663,133.33333333333331,Noor Ahmad
13,0,6,4,99,100.0,175.0,MM Sharma
14,0,5,4,112,240.0,100.0,J Little
15,0,4,4,129,266.66666666666663,300.0,MM Sharma
16,0,3,4,135,166.66666666666669,33.33333333333333,Mohammed Shami
17,0,2,2,139,0.0,50.0,MM Sharma
18,0,1,2,144,100.0,66.66666666666666,J Little
19,0,0,1,152,200.0,0.0,MM Sharma
0,0,19,10,3,33.33333333333333,66.66666666666666,P Kumar
1,0,18,10,11,50.0,175.0,P Awana
2,0,17,10,18,133.33333333333331,66.66666666666666,P Kumar
3,0,16,10,23,166.66666666666669,0.0,MS Gony
4,0,15,10,41,433.3333333333333,166.66666666666669,MG Neser
5,0,14,10,58,260.0,400.0,MS Gony
6,-1,13,10,67,66.66666666666666,125.0,PP Chawla
7,0,12,10,73,100.0,80.0,P Awana
8,0,11,10,77,25.0,100.0,PP Chawla
9,-1,10,10,88,180.0,50.0,MG Neser
10,0,9,10,96,166.66666666666669,100.0,PP Chawla
11,0,8,9,108,300.0,100.0,MS Gony
12,0,7,9,115,166.66666666666669,66.66666666666666,PP Chawla
13,0,6,9,125,180.0,100.0,P Awana
14,-2,5,9,133,66.66666666666666,50.0,P Kumar
15,0,4,8,140,0.0,100.0,MS Gony
16,-1,3,7,145,60.0,50.0,P Awana
17,0,2,7,157,220.00000000000003,100.0,MG Neser
18,0,1,7,169,220.00000000000003,100.0,P Kumar
19,0,0,7,190,340.0,400.0,MG Neser
0,0,19,10,6,100.0,100.0,R Rampaul
1,0,18,10,12,125.0,50.0,RP Singh
2,0,17,9,13,100.0,0.0,R Rampaul
3,-1,16,9,21,250.0,40.0,MC Henriques
4,0,15,8,31,200.0,100.0,R Vinay Kumar
5,0,14,8,41,180.0,100.0,MC Henriques
6,0,13,8,45,66.66666666666666,66.66666666666666,R Vinay Kumar
7,0,12,7,52,150.0,0.0,M Kartik
8,0,11,7,58,100.0,100.0,RP Singh
9,0,10,6,68,66.66666666666666,133.33333333333331,M Kartik
10,0,9,6,79,133.33333333333331,233.33333333333334,MC Henriques
11,-1,8,6,90,50.0,266.66666666666663,M Kartik
12,0,7,6,95,100.0,50.0,R Rampaul
13,0,6,6,112,300.0,100.0,R Vinay Kumar
14,-1,5,6,138,357.14285714285717,0.0,RP Singh
15,0,4,6,154,300.0,0.0,R Rampaul
16,-1,3,6,172,133.33333333333331,325.0,R Vinay Kumar
17,-1,2,6,194,250.0,600.0,CH Gayle
0,0,19,10,6,100.0,100.0,A Kumble
1,-1,18,10,13,100.0,50.0,DW Steyn
2,0,17,8,21,300.0,50.0,R Vinay Kumar
3,0,16,7,21,0.0,0.0,Pankaj Singh
4,0,15,7,24,20.0,200.0,R Vinay Kumar
5,0,14,7,30,166.66666666666669,33.33333333333333,Pankaj Singh
6,0,13,7,31,20.0,0.0,DW Steyn
7,-1,12,7,44,200.0,50.0,A Kumble
8,0,11,7,48,66.66666666666666,0.0,JH Kallis
9,0,10,7,53,100.0,50.0,A Kumble
10,-1,9,6,57,0.0,50.0,JH Kallis
11,0,8,5,66,180.0,0.0,Pankaj Singh
12,0,7,5,72,33.33333333333333,0.0,JH Kallis
13,0,6,4,77,0.0,100.0,DW Steyn
14,0,5,4,87,225.0,50.0,R Vinay Kumar
15,0,4,4,92,100.0,66.66666666666666,A Kumble
16,0,3,4,104,250.0,100.0,Pankaj Singh
17,0,2,4,106,33.33333333333333,33.33333333333333,DW Steyn
18,0,1,4,115,150.0,150.0,JH Kallis
19,0,0,4,130,100.0,280.0,R Vinay Kumar
0,0,19,10,6,100.0,0.0,SR Watson
1,0,18,9,7,0.0,0.0,Kamran Khan
2,0,17,9,16,180.0,0.0,SR Watson
3,0,16,9,34,300.0,0.0,Kamran Khan
4,0,15,8,42,160.0,0.0,SK Trivedi
5,0,14,8,59,260.0,400.0,AC Voges
6,0,13,8,69,100.0,175.0,SK Trivedi
7,0,12,8,72,50.0,0.0,SR Watson
8,0,11,8,85,225.0,200.0,SK Warne
9,0,10,8,91,75.0,150.0,SR Watson
10,0,9,7,103,275.0,0.0,SK Warne
11,0,8,6,114,200.0,100.0,Kamran Khan
12,0,7,6,116,25.0,50.0,SK Warne
13,0,6,5,123,100.0,66.66666666666666,SK Trivedi
14,0,5,5,124,20.0,0.0,SK Warne
15,2,4,5,132,233.33333333333334,100.0,SK Trivedi
0,0,19,9,1,0.0,0.0,SL Malinga
1,0,18,9,2,20.0,0.0,MM Patel
2,0,17,9,5,50.0,50.0,Harbhajan Singh
3,0,16,9,14,100.0,150.0,MM Patel
4,0,15,9,23,200.0,50.0,Harbhajan Singh
5,0,14,9,32,160.0,100.0,DS Kulkarni
6,0,13,9,37,75.0,100.0,TL Suman
7,0,12,8,42,100.0,50.0,DS Kulkarni
8,0,11,8,52,266.66666666666663,66.66666666666666,TL Suman
9,0,10,7,53,33.33333333333333,0.0,KA Pollard
10,0,9,6,59,50.0,200.0,Harbhajan Singh
11,0,8,6,68,100.0,200.0,KA Pollard
12,0,7,6,71,50.0,50.0,SL Malinga
13,0,6,6,76,100.0,66.66666666666666,MM Patel
14,0,5,5,82,66.66666666666666,0.0,DS Kulkarni
15,0,4,5,89,50.0,125.0,SL Malinga
16,0,3,5,97,100.0,150.0,Harbhajan Singh
17,0,2,5,104,100.0,133.33333333333331,SL Malinga
18,-1,1,4,112,100.0,0.0,DS Kulkarni
19,0,0,4,135,350.0,400.0,MM Patel
0,0,19,10,5,33.33333333333333,0.0,JP Duminy
1,0,18,10,9,100.0,33.33333333333333,I Sharma
2,0,17,9,11,0.0,0.0,JP Duminy
3,-1,16,8,19,175.0,0.0,I Sharma
4,0,15,8,24,100.0,80.0,PP Ojha
5,0,14,7,26,33.33333333333333,0.0,I Sharma
6,0,13,7,28,20.0,100.0,PP Ojha
7,-2,12,7,33,33.33333333333333,50.0,Anand Rajan
8,0,11,7,41,166.66666666666669,66.66666666666666,DT Christian
9,0,10,7,49,100.0,50.0,A Mishra
10,-1,9,7,53,66.66666666666666,25.0,DT Christian
11,0,8,6,56,66.66666666666666,0.0,A Mishra
12,-2,7,6,66,100.0,100.0,DT Christian
13,0,6,6,69,50.0,0.0,A Mishra
14,0,5,6,76,0.0,120.0,PP Ojha
15,0,4,4,83,150.0,0.0,Anand Rajan
16,0,3,4,86,33.33333333333333,66.66666666666666,PP Ojha
17,0,2,4,94,166.66666666666669,100.0,A Mishra
18,0,1,4,110,275.0,250.0,I Sharma
19,-2,0,2,125,240.0,33.33333333333333,Anand Rajan
0,0,19,10,3,40.0,100.0,B Kumar
1,0,18,9,6,150.0,0.0,A Nehra
2,0,17,9,12,100.0,100.0,B Kumar
3,0,16,9,19,100.0,150.0,S Kaul
4,0,15,9,24,75.0,100.0,Rashid Khan
5,-1,14,9,35,66.66666666666666,200.0,A Nehra
6,0,13,8,40,50.0,133.33333333333331,Bipul Sharma
7,0,12,8,43,66.66666666666666,33.33333333333333,MC Henriques
8,0,11,8,48,75.0,50.0,Bipul Sharma
9,0,10,8,51,66.66666666666666,33.33333333333333,MC Henriques
10,0,9,8,68,100.0,375.0,Bipul Sharma
11,0,8,8,73,100.0,50.0,Rashid Khan
12,0,7,8,86,100.0,275.0,Bipul Sharma
13,-1,6,8,98,100.0,180.0,S Kaul
14,0,5,7,100,100.0,0.0,Rashid Khan
15,0,4,5,105,33.33333333333333,0.0,S Kaul
16,-1,3,5,116,250.0,100.0,B Kumar
17,0,2,5,123,75.0,150.0,Rashid Khan
18,-1,1,4,142,283.33333333333337,100.0,B Kumar
19,0,0,2,148,33.33333333333333,200.0,S Kaul
0,0,19,10,11,100.0,200.0,JD Unadkat
1,0,18,10,14,50.0,50.0,Washington Sundar
2,0,17,10,23,66.66666666666666,233.33333333333334,JD Unadkat
3,0,16,10,25,20.0,100.0,Washington Sundar
4,0,15,8,33,0.0,0.0,BA Stokes
5,0,14,8,47,233.33333333333334,0.0,Washington Sundar
6,0,13,8,49,20.0,100.0,BA Stokes
7,0,12,8,59,300.0,33.33333333333333,Imran Tahir
8,0,11,8,69,180.0,100.0,SN Thakur
9,-1,10,8,74,100.0,40.0,Imran Tahir
10,0,9,8,76,25.0,50.0,SN Thakur
11,0,8,8,83,150.0,50.0,DT Christian
12,0,7,7,94,0.0,400.0,BA Stokes
13,0,6,6,96,25.0,50.0,Imran Tahir
14,0,5,6,101,100.0,50.0,DT Christian
15,0,4,6,108,233.33333333333334,0.0,Imran Tahir
16,0,3,6,117,160.0,100.0,DT Christian
17,0,2,4,127,0.0,233.33333333333334,JD Unadkat
18,-1,1,4,136,100.0,125.0,BA Stokes
19,0,0,1,136,0.0,0.0,JD Unadkat
0,0,19,10,1,50.0,0.0,TG Southee
1,0,18,10,13,200.0,0.0,CH Morris
2,-1,17,10,19,83.33333333333334,0.0,DJ Hooda
3,0,16,9,25,166.66666666666669,33.33333333333333,DS Kulkarni
4,-1,15,8,35,233.33333333333334,50.0,TG Southee
5,0,14,7,35,0.0,0.0,DS Kulkarni
6,0,13,7,40,83.33333333333334,0.0,CH Morris
7,-1,12,7,43,16.666666666666664,100.0,DS Kulkarni
8,-1,11,7,51,66.66666666666666,125.0,JP Faulkner
9,0,10,7,55,75.0,50.0,STR Binny
10,-1,9,7,67,133.33333333333331,175.0,JP Faulkner
11,0,8,7,75,150.0,100.0,STR Binny
12,0,7,7,79,66.66666666666666,0.0,PV Tambe
13,0,6,7,87,250.0,75.0,TG Southee
14,0,5,6,90,0.0,100.0,PV Tambe
15,0,4,6,95,133.33333333333331,33.33333333333333,DJ Hooda
16,0,3,5,98,100.0,0.0,PV Tambe
17,0,2,5,104,100.0,100.0,CH Morris
18,0,1,5,115,100.0,225.0,PV Tambe
19,0,0,5,127,225.0,100.0,TG Southee
0,0,19,10,6,166.66666666666669,33.33333333333333,B Kumar
1,0,18,10,11,0.0,80.0,TA Boult
2,0,17,10,14,60.0,0.0,B Kumar
3,-1,16,10,22,50.0,120.0,TA Boult
4,-1,15,10,27,60.0,50.0,P Kumar
5,0,14,10,36,140.0,100.0,B Kumar
6,-1,13,10,48,50.0,200.0,P Kumar
7,0,12,10,51,50.0,50.0,KV Sharma
8,0,11,10,57,100.0,100.0,P Kumar
9,0,10,10,63,100.0,100.0,KV Sharma
10,0,9,9,65,25.0,0.0,RS Bopara
11,-1,8,9,77,120.0,250.0,TA Boult
12,0,7,9,80,66.66666666666666,33.33333333333333,RS Bopara
13,0,6,8,90,200.0,250.0,KV Sharma
14,0,5,7,96,250.0,0.0,RS Bopara
15,0,4,7,101,100.0,50.0,A Ashish Reddy
16,0,3,7,108,100.0,125.0,RS Bopara
17,0,2,7,116,100.0,150.0,B Kumar
18,0,1,6,123,50.0,166.66666666666669,TA Boult
19,0,0,6,131,125.0,100.0,P Kumar
0,0,19,10,3,40.0,100.0,BJ Hodge
1,0,18,8,4,0.0,0.0,JP Faulkner
2,0,17,7,5,20.0,0.0,SR Watson
3,-1,16,7,8,16.666666666666664,100.0,JP Faulkner
4,-1,15,7,17,75.0,166.66666666666669,PV Tambe
5,0,14,7,21,50.0,100.0,SR Watson
6,0,13,7,30,150.0,150.0,STR Binny
7,0,12,7,34,50.0,50.0,PV Tambe
8,0,11,7,40,50.0,125.0,SK Trivedi
9,0,10,7,48,100.0,150.0,KK Cooper
10,0,9,6,51,75.0,0.0,SK Trivedi
11,-1,8,6,61,40.0,200.0,PV Tambe
12,0,7,6,69,100.0,100.0,SK Trivedi
13,0,6,6,83,233.33333333333334,233.33333333333334,KK Cooper
14,0,5,6,90,66.66666666666666,100.0,SK Trivedi
15,0,4,6,104,266.66666666666663,200.0,SR Watson
16,0,3,5,111,50.0,0.0,JP Faulkner
17,0,2,5,122,133.33333333333331,233.33333333333334,KK Cooper
18,-1,1,3,129,120.0,0.0,JP Faulkner
19,0,0,1,136,66.66666666666666,133.33333333333331,KK Cooper
0,0,19,10,3,100.0,25.0,DW Steyn
1,0,18,10,14,183.33333333333331,0.0,I Sharma
2,0,17,10,16,0.0,25.0,DW Steyn
3,0,16,10,17,33.33333333333333,0.0,I Sharma
4,0,15,10,30,266.66666666666663,166.66666666666669,KV Sharma
5,0,14,10,33,0.0,66.66666666666666,I Sharma
6,0,13,10,37,25.0,150.0,DJG Sammy
7,0,12,9,39,66.66666666666666,0.0,A Mishra
8,0,11,8,42,50.0,0.0,KV Sharma
9,0,10,8,44,25.0,50.0,A Mishra
10,0,9,8,49,100.0,75.0,NLTC Perera
11,0,8,7,51,50.0,33.33333333333333,A Mishra
12,-1,7,7,59,75.0,100.0,I Sharma
13,0,6,5,65,50.0,125.0,NLTC Perera
14,0,5,5,73,150.0,50.0,KV Sharma
15,0,4,4,75,40.0,0.0,A Mishra
16,0,3,3,85,100.0,300.0,KV Sharma
17,0,2,2,88,0.0,100.0,DW Steyn
18,0,1,2,102,100.0,260.0,NLTC Perera
19,0,0,1,113,250.0,100.0,DW Steyn
0,-1,19,10,9,120.0,50.0,DP Nannes
1,0,18,9,13,0.0,133.33333333333331,A Nehra
2,0,17,8,18,0.0,150.0,DP Nannes
3,0,16,7,23,50.0,200.0,A Nehra
4,-1,15,7,34,114.28571428571428,0.0,UT Yadav
5,0,14,7,39,200.0,25.0,A Nehra
6,0,13,7,44,100.0,75.0,TM Dilshan
7,0,12,7,52,133.33333333333331,0.0,V Sehwag
8,0,11,6,53,0.0,20.0,TM Dilshan
9,0,10,4,55,0.0,100.0,V Sehwag
10,0,9,4,60,80.0,100.0,A Mishra
11,0,8,4,62,50.0,25.0,V Sehwag
12,0,7,4,65,40.0,100.0,A Mishra
13,0,6,4,71,66.66666666666666,133.33333333333331,V Sehwag
14,0,5,3,74,100.0,0.0,A Mishra
15,0,4,3,77,66.66666666666666,33.33333333333333,TM Dilshan
16,-1,3,2,79,0.0,0.0,A Mishra
17,0,2,2,89,200.0,100.0,TM Dilshan
18,-3,1,2,100,116.66666666666667,66.66666666666666,DP Nannes
19,0,0,1,112,175.0,250.0,A Nehra
0,0,19,9,5,133.33333333333331,0.0,R Ashwin
1,0,18,7,7,0.0,0.0,DE Bollinger
2,0,17,7,12,100.0,80.0,R Ashwin
3,-1,16,7,18,75.0,33.33333333333333,DE Bollinger
4,0,15,7,26,50.0,100.0,R Ashwin
5,0,14,7,33,75.0,200.0,DE Bollinger
6,0,13,6,38,150.0,50.0,SB Jakati
7,0,12,6,44,100.0,100.0,JA Morkel
8,0,11,6,50,125.0,50.0,SB Jakati
9,-1,10,6,56,75.0,66.66666666666666,JA Morkel
10,-1,9,6,60,50.0,33.33333333333333,L Balaji
11,0,8,6,61,16.666666666666664,0.0,SK Raina
12,-1,7,6,73,200.0,25.0,L Balaji
13,0,6,6,76,40.0,100.0,SB Jakati
14,0,5,6,80,100.0,50.0,SK Raina
15,0,4,6,90,125.0,250.0,R Ashwin
16,0,3,6,100,50.0,225.0,SK Raina
17,0,2,6,109,266.66666666666663,33.33333333333333,DE Bollinger
18,2,1,6,113,100.0,0.0,JA Morkel
0,0,19,10,5,100.0,80.0,IK Pathan
1,-1,18,10,6,0.0,0.0,M Morkel
2,0,17,10,16,166.66666666666669,166.66666666666669,IK Pathan
3,0,16,9,23,200.0,0.0,M Morkel
4,-2,15,9,33,100.0,0.0,VR Aaron
5,0,14,9,43,133.33333333333331,166.66666666666669,AM Salvi
6,0,13,9,44,20.0,0.0,JR Hopes
7,-1,12,9,56,233.33333333333334,100.0,AM Salvi
8,0,11,9,64,100.0,150.0,JR Hopes
9,0,10,9,70,33.33333333333333,166.66666666666669,VR Aaron
10,0,9,9,88,300.0,0.0,JR Hopes
11,0,8,9,90,100.0,20.0,VR Aaron
12,0,7,9,115,100.0,480.0,S Sriram
13,0,6,9,123,66.66666666666666,166.66666666666669,M Morkel
14,-1,5,7,126,0.0,0.0,IK Pathan
15,-2,4,7,134,71.42857142857143,100.0,VR Aaron
16,0,3,6,141,50.0,166.66666666666669,AM Salvi
17,0,2,6,148,100.0,125.0,M Morkel
18,0,1,5,158,200.0,100.0,IK Pathan
19,0,0,4,170,250.0,100.0,AM Salvi
0,-1,19,10,10,80.0,50.0,P Kumar
1,-1,18,10,15,57.14285714285714,0.0,RJ Harris
2,0,17,10,15,0.0,0.0,P Kumar
3,0,16,10,18,25.0,0.0,RJ Harris
4,0,15,10,25,25.0,300.0,P Kumar
5,-1,14,10,42,228.57142857142856,0.0,SJ Srivastava
6,0,13,10,49,120.0,100.0,PP Chawla
7,0,12,9,52,66.66666666666666,33.33333333333333,SJ Srivastava
8,0,11,9,61,180.0,0.0,PC Valthaty
9,0,10,8,67,125.0,50.0,SJ Srivastava
10,0,9,8,72,80.0,100.0,PC Valthaty
11,0,8,7,74,0.0,50.0,PP Chawla
12,0,7,7,89,50.0,325.0,PC Valthaty
13,0,6,6,91,50.0,0.0,PP Chawla
14,0,5,5,97,120.0,0.0,PC Valthaty
15,0,4,4,102,0.0,100.0,PP Chawla
16,0,3,4,110,33.33333333333333,200.0,RJ Harris
17,-1,2,3,125,150.0,266.66666666666663,P Kumar
18,0,1,2,128,150.0,0.0,RJ Harris
19,0,0,2,141,325.0,0.0,SJ Srivastava
0,0,19,10,3,50.0,50.0,Z Khan
1,-1,18,10,10,66.66666666666666,75.0,K Rabada
2,0,17,10,18,166.66666666666669,66.66666666666666,Z Khan
3,0,16,10,31,216.66666666666666,0.0,K Rabada
4,0,15,10,41,266.66666666666663,66.66666666666666,Z Khan
5,-1,14,10,60,225.0,133.33333333333331,PJ Cummins
6,0,13,10,65,50.0,100.0,A Mishra
7,0,12,10,76,250.0,50.0,Mohammed Shami
8,0,11,9,79,100.0,66.66666666666666,A Mishra
9,0,10,9,84,100.0,0.0,Mohammed Shami
10,0,9,9,97,50.0,300.0,A Mishra
11,0,8,9,109,250.0,50.0,PJ Cummins
12,0,7,8,122,100.0,300.0,CJ Anderson
13,0,6,8,139,280.0,300.0,A Mishra
14,0,5,8,148,175.0,100.0,Z Khan
15,-1,4,7,155,120.0,0.0,K Rabada
16,-1,3,7,166,150.0,100.0,PJ Cummins
17,-1,2,7,182,200.0,200.0,CJ Anderson
18,-1,1,7,189,80.0,50.0,K Rabada
19,-2,0,7,212,250.0,266.66666666666663,PJ Cummins
0,0,19,9,4,0.0,100.0,MJ McClenaghan
1,0,18,8,6,33.33333333333333,0.0,SL Malinga
2,0,17,8,20,233.33333333333334,0.0,MJ McClenaghan
3,0,16,7,26,0.0,166.66666666666669,JJ Bumrah
4,0,15,6,31,250.0,0.0,Harbhajan Singh
5,0,14,5,35,80.0,0.0,SL Malinga
6,0,13,5,37,50.0,25.0,Harbhajan Singh
7,0,12,4,40,100.0,0.0,KV Sharma
8,0,11,3,47,300.0,0.0,Harbhajan Singh
9,0,10,2,50,25.0,0.0,KV Sharma
10,0,9,1,58,100.0,200.0,Harbhajan Singh
11,-1,8,1,64,66.66666666666666,100.0,KV Sharma
12,0,7,1,66,100.0,20.0,HH Pandya
13,2,6,0,66,0.0,0.0,KV Sharma
0,0,19,10,19,316.66666666666663,0.0,L Wood
1,-2,18,10,37,375.0,25.0,JJ Bumrah
2,-1,17,10,55,250.0,240.0,N Thushara
3,0,16,10,69,100.0,300.0,PP Chawla
4,0,15,10,89,333.33333333333337,0.0,HH Pandya
5,0,14,10,92,50.0,0.0,JJ Bumrah
6,0,13,10,113,300.0,600.0,HH Pandya
7,0,12,9,116,100.0,0.0,PP Chawla
8,0,11,9,124,140.0,100.0,L Wood
9,0,10,8,128,100.0,50.0,Mohammad Nabi
10,0,9,8,138,66.66666666666666,266.66666666666663,PP Chawla
11,0,8,8,154,350.0,100.0,Mohammad Nabi
12,0,7,8,166,220.00000000000003,100.0,N Thushara
13,0,6,7,181,350.0,0.0,L Wood
14,-2,5,7,190,50.0,200.0,PP Chawla
15,0,4,7,199,50.0,350.0,JJ Bumrah
16,0,3,7,208,175.0,100.0,N Thushara
17,0,2,7,234,433.3333333333333,0.0,L Wood
18,-1,1,6,240,0.0,50.0,JJ Bumrah
19,-1,0,6,257,266.66666666666663,200.0,N Thushara
0,-3,19,10,14,50.0,85.71428571428571,LB Williams
1,0,18,10,29,260.0,100.0,KK Ahmed
2,0,17,10,35,100.0,100.0,LB Williams
3,0,16,9,45,0.0,100.0,KK Ahmed
4,0,15,8,54,0.0,200.0,Mukesh Kumar
5,0,14,7,65,100.0,200.0,KK Ahmed
6,-1,13,7,72,75.0,100.0,Kuldeep Yadav
7,0,12,7,82,200.0,100.0,AR Patel
8,0,11,7,101,100.0,360.0,Kuldeep Yadav
9,0,10,7,115,300.0,100.0,AR Patel
10,-1,9,7,120,40.0,100.0,Rasikh Salam
11,0,8,7,134,50.0,300.0,Mukesh Kumar
12,0,7,5,141,50.0,100.0,Rasikh Salam
13,0,6,5,152,225.0,100.0,KK Ahmed
14,0,5,5,173,100.0,400.0,Kuldeep Yadav
15,-1,4,5,187,175.0,166.66666666666669,LB Williams
16,-2,3,5,194,60.0,66.66666666666666,Rasikh Salam
17,0,2,4,217,400.0,600.0,Mukesh Kumar
18,0,1,3,233,200.0,300.0,Rasikh Salam
19,0,0,1,247,100.0,200.0,Mukesh Kumar
0,0,19,9,2,0.0,33.33333333333333,Sandeep Sharma
1,0,18,9,11,225.0,0.0,MG Johnson
2,0,17,9,13,33.33333333333333,0.0,Sandeep Sharma
3,0,16,9,18,100.0,66.66666666666666,AR Patel
4,0,15,9,25,200.0,33.33333333333333,Sandeep Sharma
5,-1,14,9,39,250.0,160.0,MG Johnson
6,-1,13,9,49,100.0,150.0,MM Sharma
7,0,12,9,60,200.0,100.0,GJ Maxwell
8,0,11,9,69,175.0,100.0,P Sahu
9,0,10,9,77,100.0,150.0,AR Patel
10,0,9,9,87,266.66666666666663,66.66666666666666,P Sahu
11,0,8,9,101,300.0,50.0,AR Patel
12,-1,7,9,114,183.33333333333331,100.0,MM Sharma
13,0,6,9,125,100.0,200.0,MG Johnson
14,0,5,8,140,400.0,100.0,AR Patel
15,0,4,8,156,266.66666666666663,266.66666666666663,P Sahu
16,-1,3,8,165,116.66666666666667,100.0,Sandeep Sharma
17,0,2,7,176,100.0,200.0,MM Sharma
18,0,1,6,185,50.0,133.33333333333331,MG Johnson
19,0,0,4,189,80.0,0.0,MM Sharma
0,0,19,10,1,33.33333333333333,0.0,TG Southee
1,0,18,10,10,150.0,0.0,MJ McClenaghan
2,0,17,9,21,225.0,100.0,TG Southee
3,0,16,9,28,100.0,133.33333333333331,MJ McClenaghan
4,0,15,8,33,66.66666666666666,100.0,JJ Bumrah
5,0,14,8,40,140.0,0.0,TG Southee
6,0,13,8,50,66.66666666666666,233.33333333333334,KH Pandya
7,0,12,8,57,150.0,50.0,Harbhajan Singh
8,0,11,8,68,200.0,150.0,KH Pandya
9,0,10,8,75,66.66666666666666,166.66666666666669,Harbhajan Singh
10,0,9,8,88,133.33333333333331,300.0,KA Pollard
11,0,8,8,95,33.33333333333333,200.0,Harbhajan Singh
12,0,7,8,102,66.66666666666666,133.33333333333331,JJ Bumrah
13,0,6,8,112,266.66666666666663,66.66666666666666,Harbhajan Singh
14,0,5,7,121,200.0,50.0,TG Southee
15,0,4,7,133,133.33333333333331,266.66666666666663,KA Pollard
16,0,3,7,139,66.66666666666666,133.33333333333331,MJ McClenaghan
